# grb_name    s2n    total_cnts
06322    72.37351989746094    19332.138671875
06323    23.914052963256836    12334.779296875
06328    35.7182502746582    65408.94140625
06329    349.8994140625    268064.46875
06335    100.64171600341797    123466.171875
06336    272.2777099609375    105223.421875
06337    50.189029693603516    48376.84765625
06346    82.43871307373047    87215.40625
06349    136.49887084960938    125473.625
06353    293.6410217285156    414345.25
06369    35.27054214477539    20005.01953125
06375    27.6005802154541    14698.880859375
06380    126.3392333984375    115906.265625
06390    56.03834533691406    30198.708984375
06396    36.158565521240234    105467.9921875
06397    263.8730773925781    181856.359375
06399    45.96985626220703    16622.021484375
06400    44.48047637939453    17083.25
06405    19.609416961669922    39467.4921875
06409    33.85641098022461    13160.0703125
06413    73.9742660522461    25437.181640625
06414    126.14506530761719    76662.4765625
06422    221.2642059326172    81783.75
06427    19.87716293334961    1322.8299560546875
06432    32.21366500854492    16480.2109375
06436    59.396018981933594    6140.64013671875
06440    62.84718704223633    25321.080078125
06443    15.411495208740234    2520.93994140625
06444    22.785985946655273    54664.44140625
06446    39.17341613769531    33429.359375
06448    24.859106063842773    52426.6875
06451    124.04808044433594    44820.05859375
06453    430.51446533203125    536344.5
06454    188.9073944091797    573131.5
06472    598.55859375    1031215.8125
06488    28.086360931396484    -55552.58984375
06489    196.07875061035156    152982.09375
06490    44.06838607788086    41071.9609375
06498    43.91816711425781    58310.95703125
06504    123.97864532470703    68603.5859375
06519    25.466148376464844    23142.3203125
06520    22.30120277404785    32234.4921875
06521    70.27631378173828    53478.359375
06522    15.922504425048828    33458.33984375
06523    54.73430252075195    45017.96875
06525    223.8267059326172    227451.453125
06528    118.64862823486328    49666.765625
06533    126.27438354492188    82216.109375
06536    19.024700164794922    43044.28125
06538    39.00004577636719    18795.0390625
06539    95.90079498291016    44338.078125
06544    58.14512634277344    29215.279296875
06546    64.14664459228516    14502.509765625
06550    23.282527923583984    47089.34765625
06551    15.694170951843262    32943.76171875
06552    35.39667892456055    17658.1796875
06554    66.26053619384766    23079.16015625
06557    46.96843338012695    58791.984375
06560    228.4252166748047    176597.3125
06564    77.7848892211914    33514.05078125
06566    69.25794219970703    62918.75
06576    402.98004150390625    429222.75
06577    19.484567642211914    42876.16796875
06578    38.21773910522461    37280.6328125
06579    39.11317825317383    8838.2099609375
06580    44.13521957397461    6274.7998046875
06582    44.090511322021484    14157.009765625
06583    56.18191146850586    28048.890625
06585    59.04525375366211    24920.73046875
06587    753.4628295898438    758213.0
06590    52.11159896850586    60913.078125
06592    53.34671401977539    35478.26953125
06593    362.69439697265625    334056.0
06598    86.9728775024414    41678.859375
06600    36.545108795166016    10029.208984375
06601    22.836915969848633    42558.28125
06602    56.9066047668457    31779.119140625
06605    133.81504821777344    56080.65625
06610    73.62712097167969    51273.2578125
06611    39.0828857421875    13823.58984375
06615    287.0898132324219    318727.75
06619    72.03904724121094    54216.08984375
06620    43.595088958740234    51895.76953125
06621    159.13510131835938    50570.0703125
06622    51.190067291259766    137988.5625
06625    123.10269927978516    72836.1640625
06629    193.63980102539062    377833.125
06630    351.5799255371094    179842.546875
06638    33.76945495605469    7312.759765625
06641    37.128639221191406    4201.41015625
06642    132.24864196777344    146390.546875
06648    25.138093948364258    26858.19921875
06649    23.111328125    7528.65966796875
06655    63.907447814941406    44893.23046875
06657    89.6147232055664    65000.3515625
06658    23.734516143798828    7139.10986328125
06665    530.9769287109375    384965.5
06666    29.52326202392578    67473.6484375
06670    34.71165084838867    24187.12109375
06672    183.86361694335938    73235.46875
06674    57.35145950317383    49293.7578125
06676    40.31740188598633    11064.369140625
06683    107.8667984008789    32548.1484375
06694    146.72984313964844    85144.25
06698    19.950672149658203    41550.12109375
06702    51.23631286621094    42628.578125
06707    79.36813354492188    42886.109375
06708    50.95782470703125    13771.240234375
06720    15.505485534667969    25327.880859375
06745    43.07499313354492    51505.1953125
06762    41.98646545410156    15708.1787109375
06763    115.84691619873047    81642.8515625
06764    157.2168731689453    81004.3828125
06767    40.128536224365234    61978.421875
06802    48.67259216308594    26143.26953125
06814    106.05546569824219    32183.48828125
06816    112.00452423095703    88198.15625
06824    53.921695709228516    8062.9306640625
06830    46.945648193359375    17613.0390625
06877    114.06512451171875    51269.0625
06880    38.8704948425293    11883.69921875
06882    44.57344436645508    22947.03125
06884    30.072343826293945    11794.1201171875
06891    182.2442169189453    153193.34375
06892    95.80720520019531    113699.7890625
06903    53.0438346862793    85879.953125
06904    240.6588134765625    69130.609375
06914    30.028480529785156    27867.16796875
06917    51.89826965332031    13457.6796875
06930    88.19282531738281    68103.34375
06935    68.83924102783203    54111.70703125
06938    45.323726654052734    21849.62109375
06963    398.99078369140625    262104.765625
06989    43.515132904052734    71596.1875
07000    35.630821228027344    25277.390625
07028    124.36345672607422    59862.21875
07064    44.48762893676758    17871.16015625
07087    84.71224975585938    49138.609375
07108    15.73849868774414    19397.01171875
07110    32.21140670776367    33340.8984375
07113    1385.5025634765625    2279871.75
07116    34.50382614135742    8871.05078125
07147    61.51991271972656    33342.7421875
07164    17.482446670532227    5302.24951171875
07167    31.937400817871094    22088.849609375
07172    116.97561645507812    26145.4296875
07178    25.979461669921875    18178.78125
07183    29.994407653808594    8916.2099609375
07185    154.38589477539062    215175.03125
07187    28.450254440307617    2163.949951171875
07206    41.699554443359375    12884.259765625
07207    77.89606475830078    44365.94921875
07209    60.3119010925293    24591.1484375
07213    36.26818084716797    29426.80859375
07219    124.2784194946289    131378.1875
07228    51.2872428894043    57690.1953125
07230    77.55992889404297    37429.7890625
07240    99.24701690673828    23546.841796875
07247    296.0649108886719    331429.0625
07250    97.74443817138672    92132.515625
07255    213.3371124267578    95569.125
07263    43.262168884277344    13165.208984375
07290    68.54207611083984    10395.919921875
07293    168.07366943359375    112303.671875
07295    117.92289733886719    59805.203125
07298    54.91410827636719    17483.951171875
07301    1174.1627197265625    2793548.25
07305    85.25784301757812    14887.1796875
07310    147.5780029296875    204440.78125
07319    87.68436431884766    61913.61328125
07322    40.33113098144531    16763.62109375
07328    92.52299499511719    83068.640625
07329    117.31564331054688    28375.7109375
07335    28.394271850585938    16050.12890625
07343    963.244873046875    1352777.25
07357    25.437095642089844    14640.75
07358    35.6880989074707    14363.9296875
07360    412.0732421875    441679.625
07369    58.79902267456055    63725.0859375
07374    121.21076965332031    37498.3046875
07376    24.82223892211914    58251.390625
07379    53.353633880615234    34212.328125
07387    38.54946517944336    83568.953125
07390    161.85411071777344    174591.71875
07403    96.27535247802734    67862.40625
07404    30.516366958618164    17796.798828125
07429    160.3939208984375    89877.8828125
07430    22.959074020385742    2677.369873046875
07433    31.419466018676758    17326.138671875
07446    158.54302978515625    38183.5546875
07452    27.026208877563477    57004.27734375
07455    18.73915672302246    1301.81005859375
07457    60.76752471923828    43333.75
07460    15.884452819824219    35494.91015625
07464    287.5812683105469    178032.109375
07469    95.44933319091797    42626.3671875
07475    272.4832458496094    189660.421875
07477    160.79322814941406    173165.265625
07481    45.418025970458984    18288.369140625
07486    39.40962600708008    13266.109375
07487    50.312740325927734    16879.83984375
07488    69.9660415649414    25816.080078125
07491    888.50634765625    1183708.875
07493    32.66414260864258    44492.1484375
07494    60.451576232910156    14746.4501953125
07496    17.981985092163086    40109.76953125
07497    96.34593200683594    62692.328125
07500    26.555953979492188    17913.94921875
07502    93.98088073730469    94605.875
07503    204.42478942871094    220457.484375
07504    71.70426177978516    25029.849609375
07509    21.086145401000977    44907.1171875
07515    164.78927612304688    108800.265625
07518    87.02008056640625    35990.671875
07520    194.0288848876953    146291.859375
07527    349.29986572265625    216797.71875
07528    35.86925506591797    19604.390625
07529    108.83586883544922    23196.458984375
07530    147.7665252685547    37024.8984375
07548    110.87120819091797    38482.5234375
07549    744.6433715820312    1175708.375
07550    107.00043487548828    31538.6796875
07551    36.395015716552734    23344.328125
07552    34.28651809692383    17572.44140625
07559    18.416276931762695    2862.56005859375
07560    249.81886291503906    255674.53125
07566    22.25664710998535    49877.5625
07567    51.054237365722656    12218.7783203125
07573    43.913944244384766    12432.51953125
07575    740.4730224609375    812312.25
07579    20.473350524902344    47954.7578125
07580    31.089111328125    13149.83984375
07588    115.35069274902344    53248.70703125
07597    23.142200469970703    12473.6201171875
07598    125.65133666992188    55233.859375
07599    28.303503036499023    3278.679931640625
07603    17.22710609436035    37249.71875
07607    106.08248138427734    116803.625
07608    34.934104919433594    47718.0703125
07609    48.73735046386719    71430.1953125
07614    74.44874572753906    46587.796875
07615    20.245990753173828    40466.6484375
07617    58.9415397644043    45133.7109375
07625    31.551340103149414    80419.7734375
07630    51.90509796142578    25520.162109375
07635    23.557964324951172    30492.6640625
07638    82.06000518798828    33649.921875
07642    22.761539459228516    24047.73046875
07645    35.0462760925293    64112.3203125
07648    105.29857635498047    53008.05078125
07654    36.168113708496094    82604.671875
07656    25.129302978515625    20919.76953125
07657    122.90919494628906    63385.359375
07660    118.22950744628906    193155.96875
07677    19.654245376586914    39550.6484375
07678    607.6773071289062    786147.375
07683    22.696813583374023    33193.046875
07684    47.19586181640625    32073.31640625
07688    208.33065795898438    291285.0
07695    445.8864440917969    313011.8125
07701    71.51251220703125    21344.41015625
07703    64.11222839355469    67813.03125
07705    35.13587188720703    50939.828125
07707    41.51604461669922    46732.90234375
07711    144.03465270996094    55531.3828125
07727    134.77743530273438    71973.96875
07729    41.31315231323242    26440.7421875
07744    139.33700561523438    102758.3671875
07750    64.75055694580078    20852.580078125
07752    68.93051147460938    22693.73046875
07753    38.2043342590332    7396.59130859375
07762    79.67770385742188    40794.75
07766    282.1587219238281    195667.484375
07769    70.03999328613281    91582.3203125
07775    40.42645263671875    3851.389892578125
07781    107.8124008178711    19576.994140625
07785    140.88540649414062    110165.96875
07786    66.23872375488281    18801.5703125
07788    168.3296356201172    162514.03125
07790    60.45256423950195    78795.828125
07794    236.31309509277344    320067.59375
07795    31.866086959838867    12805.9697265625
07803    45.574642181396484    11099.6904296875
07810    110.2764663696289    48023.640625
07818    55.93332290649414    29270.2890625
07822    136.3564453125    53474.23046875
07831    61.40044021606445    38085.328125
07838    45.47966384887695    36218.41015625
07840    156.19871520996094    89138.359375
07841    52.70525360107422    19680.810546875
07843    53.534629821777344    20192.80078125
07845    93.91059112548828    57031.64453125
07854    291.00799560546875    290294.75
07858    139.3313751220703    73480.421875
07862    26.798913955688477    5178.5205078125
07868    225.46499633789062    263547.5
07872    21.01165008544922    14553.470703125
07884    280.27313232421875    192336.4375
07886    45.38887023925781    17097.970703125
07900    48.04951095581055    38084.3984375
07902    16.852401733398438    34367.1328125
07903    45.476497650146484    8872.7998046875
07906    1116.33837890625    1368756.875
07923    41.075313568115234    17387.80859375
07929    324.27606201171875    201954.890625
07932    214.779052734375    247384.015625
07934    17.714807510375977    18164.580078125
07938    83.35419464111328    124796.3984375
07942    21.71516990661621    11030.4892578125
07943    44.69893264770508    7633.68994140625
07954    463.9425964355469    315448.71875
07965    116.33013153076172    32522.501953125
07968    47.217124938964844    26468.7109375
07969    165.7760772705078    89882.765625
07973    39.32691955566406    85470.3125
07976    200.3507843017578    222110.8125
07984    124.70415496826172    53212.1640625
07987    117.37005615234375    27920.689453125
07989    63.539974212646484    16573.609375
07994    302.69970703125    206594.46875
07997    62.52174377441406    26017.650390625
07998    90.30699920654297    32194.390625
08001    59.031734466552734    145851.546875
08004    33.70341873168945    38620.33203125
08008    406.43157958984375    250770.640625
08009    24.4080867767334    10808.4609375
08012    56.93148422241211    23574.30859375
08019    73.7266616821289    32015.421875
08022    120.82188415527344    53112.3671875
08026    86.13092803955078    174185.78125
08030    130.00332641601562    66017.828125
08036    59.9136848449707    41136.2421875
08039    21.31930160522461    37257.8125
08049    205.57362365722656    166103.0
08050    84.64128875732422    16458.859375
08054    21.082822799682617    42631.12109375
08059    51.56260681152344    13992.7705078125
08062    21.119821548461914    24487.951171875
08063    116.0988998413086    42634.05859375
08064    71.07434844970703    90811.453125
08066    39.281410217285156    7892.19921875
08073    44.44432830810547    9737.919921875
08075    193.7456512451172    109010.40625
08079    19.282236099243164    2115.97998046875
08082    17.996145248413086    8244.349609375
08084    171.85769653320312    188545.84375
08085    63.80776596069336    15297.4697265625
08086    91.65409088134766    32013.19921875
08087    145.5485382080078    195674.09375
08098    170.33416748046875    220557.15625
08099    178.8575897216797    56841.734375
08101    195.68048095703125    278052.96875
08105    31.21673583984375    9557.150390625
08110    68.82231903076172    22265.779296875
08111    137.83038330078125    56203.9375
08112    18.05691909790039    28384.37109375
08116    112.00360107421875    325443.0625
08121    115.04105377197266    85035.671875
